LAD10CD,period,sr
E07000105,2000,32.9589642112537
E07000147,2000,51.9061326319012
E07000133,2000,32.2711885041855
E07000042,2000,29.1010680091959
E06000045,2000,6.35928082793574
E07000194,2000,20.4031665714519
E06000046,2000,16.545060472196
E07000132,2000,12.8662043410573
E07000135,2000,71.5947735815286
E06000017,2000,38.2716521872249
E06000024,2005,261.219470794307
E07000188,2005,55.0271929808824
E06000023,2005,353.799578208229
E07000189,2005,224.758544015581
E07000045,2005,44.5107157213572
E06000027,2005,363.782141321525
E08000032,2005,252.371973385714
E09000007,2005,204.087473863354
E09000010,2005,38.9822881150292
E09000014,2005,53.6887269317667
E09000021,2005,81.9853838765474
E09000029,2005,44.413429690416
E07000207,2005,59.1412522266991
E09000012,2005,95.015987396011
E07000178,2005,146.487195893929
E08000030,2005,188.631517165612
E08000015,2005,120.528415723506
E08000013,2005,231.145713205171
E08000012,2005,606.30285034382
E08000011,2005,145.408504730291
E09000020,2005,116.709734154569
E07000043,2005,183.616646784167
E07000046,2005,116.821911808976
E09000009,2005,36.6645914473389
E07000169,2005,258.447215485682
E06000014,2005,373.181428528358
E07000168,2005,133.080391848741
E08000034,2005,90.5923831127637
E07000122,2005,362.963397921631
E06000018,2005,209.621461101409
E07000146,2005,125.332391240218
E07000010,2005,204.785786627154
E07000143,2005,50.5018449657433
E06000022,2005,154.550594442715
E07000187,2005,74.0348199506352
E06000040,2005,39.6082294112517
E06000042,2005,68.150730751862
E07000066,2005,61.4174601571777
E07000089,2000,59.1249507292077
E07000089,2005,66.380050166204
E07000214,2005,76.264254727693
E07000092,2005,69.1640465647786
E08000023,2005,39.9154601548622
E08000014,2005,194.090428188185
E09000002,2005,98.748208635421
E08000016,2005,533.406417549917
E08000018,2005,396.085249163181
E07000035,2000,25.6026155720684
E07000038,2005,229.334277782341
E07000034,2005,418.356693074481
E09000027,2005,46.2035274392981
E09000011,2005,121.335955848191
E09000006,2005,38.9303802769308
E06000031,2005,179.88529425009
E07000202,2005,91.4539076708301
E07000008,2005,301.943923765667
E07000012,2005,88.1338321705966
E07000041,2005,135.481470875556
E07000042,2005,79.6220453799154
E08000019,2005,267.763092571229
E07000085,2000,14.8658714651206
E06000044,2005,164.460919839247
E07000090,2005,145.591808191296
E07000087,2005,99.4660662925252
E07000088,2005,127.740512473547
E07000085,2005,65.8809502285804
E06000038,2005,84.9608215386405
E06000036,2005,53.6171569015383
E09000033,2005,122.513505598868
E07000111,2005,32.585451404751
E09000023,2005,55.8349706528831
E09000013,2005,265.64357512332
E09000005,2005,47.9608953215523
E09000008,2005,60.8009156162463
E07000222,2005,82.6963699615614
E07000192,2005,202.885602015098
E07000194,2005,61.7554036210377
E06000021,2005,342.774419365018
E07000195,2005,115.37969023471
E07000039,2005,66.1193268518721
E07000218,2000,28.5388127853881
E08000025,2005,92.1780127219831
E06000011,2005,115.743582444315
E06000012,2005,113.436741105405
E06000013,2005,83.6276381500291
E09000022,2005,80.9685793987539
E09000028,2005,106.697723049676
E07000174,2005,860.170536294534
E07000033,2005,231.472236505027
E07000175,2005,124.292455379004
E07000170,2005,306.154749779582
E06000026,2005,234.498948595003
E07000220,2005,57.6225690083634
E08000026,2005,35.2547691243876
E09000019,2005,166.216195138494
E06000019,2005,168.565477523902
E07000132,2005,36.8301213775794
E07000147,2005,66.96283902333
E07000148,2005,157.337579551967
E08000003,2005,469.394843038274
E08000006,2005,242.747801877503
E08000001,2005,342.960950809244
E08000008,2005,256.85001052018
E06000030,2005,162.01417289223
E08000028,2005,65.2762243852812
E08000027,2005,339.352916647253
E09000025,2005,68.1694614381833
E09000030,2005,119.08414150203
E07000029,2005,54.9782410743837
E07000028,2005,203.167378867466
E07000171,2005,440.632887530554
E08000017,2005,589.583455923703
E06000035,2005,180.635876814673
E07000113,2005,61.6501848047592
E07000225,2005,75.9857018857358
E07000074,2000,33.5987635655008
E09000032,2005,43.2453145510121
E07000011,2005,74.5911581934297
E08000035,2005,251.510053552716
E08000010,2005,203.725511653521
E08000021,2005,108.867045746438
E07000081,2005,261.260911306472
E07000083,2005,91.1758663376068
E07000082,2005,235.863391963112
E07000078,2005,189.27646823126
E07000079,2005,93.3930805528423
E06000015,2005,155.222468167654
E07000032,2005,92.2640894352705
E07000177,2005,42.3642952717347
E07000217,2005,42.6476065688099
E06000043,2005,252.957047485479
E06000003,2005,212.813036998019
E06000002,2005,332.500498943638
E07000166,2000,61.3402852323263
E07000031,2005,82.0370549283601
E07000121,2005,410.289719017481
E07000027,2005,207.032000656009
E09000015,2005,29.6700335999369
E06000025,2005,139.954379669262
E09000003,2005,27.2424293082807
E07000208,2000,22.2305044985393
E07000215,2005,46.3581969699064
E07000106,2005,122.247097804962
E07000114,2005,150.958362670124
E06000001,2005,447.854009284649
E08000005,2005,283.032617808053
E08000004,2005,196.387463791427
E08000002,2005,192.447103391921
E06000010,2005,367.499109604484
E07000137,2005,65.4084735870692
E07000138,2005,661.419050219288
E07000129,2005,40.6136753424573
E06000016,2005,138.30101528119
E07000116,2005,57.06248477088
E07000096,2005,34.554384430994
E08000007,2005,107.041912579376
E07000238,2005,145.922171943789
E07000237,2005,279.088534639478
E07000235,2005,139.087227694476
E07000236,2005,83.2529910196952
E06000006,2005,85.5502087095561
E06000007,2005,134.383836290745
E08000033,2005,108.495070358568
E07000064,2005,79.050281372854
E08000036,2005,169.85113315023
E06000009,2005,654.868370518066
E07000126,2005,195.085218244604
E07000124,2005,113.266874545949
E07000118,2005,354.472552635859
E06000005,2005,236.755687810852
E06000008,2005,402.682481211484
E07000120,2005,178.518373719966
E07000117,2005,385.879537589277
E07000125,2005,153.398774996878
E06000020,2005,91.7439746054677
E07000209,2005,22.2114671488199
E06000033,2005,81.825189227691
E09000017,2005,31.3177945243949
E09000024,2005,44.4391040680395
E06000032,2005,70.5641826099985
E07000167,2005,54.8900597446471
E07000165,2005,79.4103637329514
E07000163,2005,302.914875128364
E07000173,2005,86.2038543882119
E07000172,2005,94.9858098566828
E06000039,2005,49.3300912931602
E06000034,2005,39.8872322083121
E07000076,2005,29.2316659762775
E07000071,2005,42.4767347443302
E07000216,2005,39.6319522706448
E09000026,2005,38.0407901582352
E09000016,2005,20.783406254422
E07000036,2005,40.9303900970078
E07000176,2005,101.234937494043
E07000035,2005,168.446962952636
E09000018,2005,28.9112871229199
E07000107,2005,22.4198926876002
E09000004,2005,34.2795182010975
E07000073,2005,88.6091342979638
E09000031,2005,43.105036412542
E07000072,2005,39.8276831594122
E07000145,2005,148.133491214185
E07000200,2005,77.0871198967721
E07000009,2005,141.5159551902
E07000077,2005,25.5987312459835
E07000047,2005,39.4250634988068
E07000040,2005,65.0872168706066
E06000045,2005,17.9947559513632
E06000041,2005,31.937949302439
E06000037,2005,128.652333686576
E07000103,2005,42.5578363719074
E07000221,2005,47.5029304351534
E07000193,2005,131.089882676012
E07000197,2005,80.101040282029
E07000198,2005,117.19765919608
E07000199,2005,75.1817671599648
E07000219,2005,25.617863352265
E08000031,2005,82.2557060669369
E08000024,2005,46.333508066204
E07000144,2005,76.7415319596618
E07000149,2005,31.1539396703387
E08000009,2005,92.6049932573998
E07000037,2005,94.4706607185813
E07000094,2005,81.5009251051114
E07000026,2005,68.9676278094766
E07000030,2005,151.496463349188
E07000091,2005,25.598081521421
E07000229,2005,40.2333630707265
E07000223,2005,87.8732874854331
E07000228,2005,33.9336773951288
E07000070,2005,41.8795544015412
E08000029,2005,39.614978400857
E06000046,2005,13.8017329896221
E07000080,2005,72.2026114869505
E08000022,2005,68.0328303607641
E07000181,2005,12.6264220507835
E07000180,2005,85.2154357261478
E07000213,2005,107.608087964003
E07000226,2005,37.5512970447485
E07000210,2005,39.9577333238266
E06000004,2005,207.40679503361
E07000095,2005,81.8480713750582
E07000211,2005,28.7854407218706
E07000108,2005,110.031511765132
E07000105,2005,20.1504337363822
E07000112,2005,41.5815430145995
E07000127,2005,59.6509845592299
E07000139,2005,36.3685485428334
E07000142,2005,77.3371738000836
E07000141,2005,30.2211026422993
E07000131,2005,33.7595337266146
E07000130,2005,94.2604948684932
E07000115,2005,111.683116658022
E07000110,2005,77.7899762597053
E07000099,2005,63.3485287938483
E07000239,2005,131.589504690018
E07000234,2005,47.113283161237
E07000062,2005,235.180062605538
E07000063,2005,111.253126832867
E07000061,2005,156.356477558708
E07000065,2005,33.6753182871133
E07000128,2005,130.466067178388
E07000119,2005,78.4731732609477
E07000123,2005,562.188249034626
E07000044,2005,43.9973460036721
E07000074,2005,21.8799229826711
E07000140,2005,136.144721839315
E07000068,2005,37.3915644630571
E07000203,2005,17.5233441879168
E07000109,2005,22.1060554488682
E07000093,2005,23.0175018863902
E07000086,2005,44.6387016542484
E07000069,2005,16.6176446150523
E07000224,2005,85.3710998631531
E07000227,2005,52.8012434581883
E07000067,2005,26.4012461388178
E07000164,2005,151.497619402488
E07000136,2005,74.3897267323863
E07000134,2005,44.2081653354358
E07000196,2005,59.4195049341157
E07000212,2005,47.5736916479653
E07000166,2005,28.1928390188892
E07000102,2005,29.2612642375144
E06000017,2005,118.196324094321
E07000084,2005,10.3496098197098
E07000075,2005,27.0570091182121
E07000135,2005,77.690016832837
E07000133,2005,31.704837867804
E07000091,2010,56.8459155377039
E09000007,2010,171.603219600505
E09000014,2010,36.7357134745611
E08000032,2010,210.090747960443
E07000163,2010,156.085836781949
E06000052,2005,14.4162649026851
